                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 2.5559,                 2.0276,                 1.2627,                0.36545,                0.50672,                0.38844,                0.13277,                 2.4601,                 1.5946,                 1.1939,               0.005644,               0.005644,               0.005644
                     46,                 2.5411,                 2.0023,                 1.2463,                 0.4372,                0.50456,                0.46713,                0.14427,                 2.5513,                 1.4887,                 1.2192,               0.005545,               0.005545,               0.005545
                     47,                 2.5312,                 2.0107,                 1.2408,                0.51128,                0.59443,                0.54859,                0.19164,                 2.3896,                  1.392,                 1.1712,               0.005446,               0.005446,               0.005446
                     48,                 2.5448,                 1.9994,                 1.2481,                0.50105,                0.53014,                0.50301,                0.17137,                  2.433,                 1.5473,                 1.1861,               0.005347,               0.005347,               0.005347
                     49,                 2.5303,                  2.009,                 1.2371,                0.39362,                0.56784,                0.46793,                0.14071,                 2.5337,                 1.5107,                 1.2135,               0.005248,               0.005248,               0.005248
                     50,                 2.5337,                 1.9864,                 1.2397,                0.44279,                0.55824,                 0.5352,                0.18298,                 2.3693,                 1.4581,                  1.161,               0.005149,               0.005149,               0.005149
                     51,                 2.5332,                 1.9609,                 1.2403,                0.45431,                0.58496,                0.54276,                0.18598,                 2.4198,                 1.4601,                 1.1756,                0.00505,                0.00505,                0.00505
                     52,                  2.517,                 1.9634,                 1.2336,                0.35295,                0.52583,                0.46046,                0.14129,                 2.6683,                 1.5211,                 1.2598,               0.004951,               0.004951,               0.004951
                     53,                 2.5227,                 1.9513,                 1.2314,                0.39232,                 0.5615,                0.47901,                0.16212,                 2.3798,                 1.4526,                  1.174,               0.004852,               0.004852,               0.004852
                     54,                 2.5083,                 1.9421,                 1.2286,                0.49374,                0.52263,                0.52061,                0.19356,                 2.3845,                 1.4734,                 1.1702,               0.004753,               0.004753,               0.004753
                     55,                  2.494,                 1.9307,                 1.2122,                0.47024,                0.58282,                0.52804,                0.18652,                  2.381,                 1.4056,                 1.1692,               0.004654,               0.004654,               0.004654
                     56,                 2.4909,                 1.9404,                 1.2259,                0.41752,                0.66785,                0.53662,                0.17337,                 2.5573,                 1.5242,                 1.2145,               0.004555,               0.004555,               0.004555
                     57,                 2.4552,                 1.8895,                 1.2224,                0.46713,                0.63015,                0.51773,                0.17185,                  2.393,                 1.4288,                 1.1664,               0.004456,               0.004456,               0.004456
                     58,                 2.4707,                 1.8814,                 1.2134,                0.39349,                0.55329,                0.47261,                0.14666,                 2.5591,                  1.493,                 1.2255,               0.004357,               0.004357,               0.004357
                     59,                 2.4547,                 1.9047,                 1.2171,                0.44003,                 0.5964,                0.54517,                 0.2061,                  2.367,                 1.4551,                 1.1762,               0.004258,               0.004258,               0.004258
                     60,                 2.4601,                 1.8973,                 1.2266,                0.53899,                0.59368,                0.56613,                0.19186,                 2.3522,                 1.4696,                 1.1569,               0.004159,               0.004159,               0.004159
                     61,                 2.4711,                 1.8917,                 1.2202,                0.44591,                0.59141,                 0.5075,                0.17264,                 2.4055,                 1.4622,                 1.1786,                0.00406,                0.00406,                0.00406
                     62,                 2.4488,                 1.8686,                 1.2124,                0.39404,                0.49821,                0.49179,                0.18049,                 2.3441,                 1.4735,                 1.1548,               0.003961,               0.003961,               0.003961
                     63,                 2.4413,                 1.8838,                 1.2158,                0.39506,                0.62832,                0.50532,                0.16676,                 2.4388,                 1.5049,                 1.1824,               0.003862,               0.003862,               0.003862
                     64,                 2.4541,                 1.8749,                 1.2207,                0.39358,                0.62593,                0.48967,                0.17213,                  2.415,                 1.5076,                 1.1741,               0.003763,               0.003763,               0.003763
                     65,                 2.4363,                 1.8436,                 1.2102,                0.42062,                0.57831,                0.47963,                0.16516,                 2.4337,                 1.5055,                 1.1786,               0.003664,               0.003664,               0.003664
                     66,                 2.4123,                  1.842,                 1.2024,                0.45612,                0.62537,                0.53728,                0.18444,                 2.3574,                 1.3638,                 1.1514,               0.003565,               0.003565,               0.003565
                     67,                 2.4242,                 1.8426,                 1.2068,                0.48557,                 0.6026,                0.58425,                0.19772,                 2.4149,                 1.3649,                 1.1748,               0.003466,               0.003466,               0.003466
                     68,                 2.4056,                 1.8278,                 1.2115,                0.36108,                0.57016,                0.44695,                0.14716,                 2.5422,                  1.483,                 1.2197,               0.003367,               0.003367,               0.003367
                     69,                 2.4161,                  1.824,                 1.1984,                 0.4222,                0.61266,                0.49175,                 0.1631,                 2.4617,                 1.4518,                 1.1881,               0.003268,               0.003268,               0.003268
                     70,                 2.4034,                 1.8125,                  1.207,                 0.4394,                0.63468,                0.54267,                0.19884,                 2.3453,                 1.3826,                  1.152,               0.003169,               0.003169,               0.003169
                     71,                  2.412,                 1.8233,                 1.1942,                0.43983,                0.59781,                0.53549,                0.17838,                 2.4174,                 1.4157,                 1.1699,                0.00307,                0.00307,                0.00307
                     72,                 2.3989,                 1.7891,                  1.198,                0.46535,                0.58692,                0.51219,                0.17487,                 2.4389,                 1.4323,                 1.1844,               0.002971,               0.002971,               0.002971
                     73,                 2.3923,                 1.8043,                 1.1891,                0.45267,                0.62716,                 0.5772,                0.21352,                  2.337,                 1.3578,                 1.1461,               0.002872,               0.002872,               0.002872
                     74,                 2.3754,                 1.7817,                 1.1896,                0.43255,                  0.598,                0.49805,                0.17547,                 2.4361,                 1.4919,                 1.1824,               0.002773,               0.002773,               0.002773
                     75,                 2.3844,                 1.7815,                 1.1867,                0.42189,                0.60712,                0.52698,                0.19011,                  2.372,                  1.404,                 1.1545,               0.002674,               0.002674,               0.002674
                     76,                 2.3574,                 1.7613,                 1.1795,                0.40566,                 0.5616,                0.47704,                0.15841,                 2.4794,                 1.4799,                 1.1959,               0.002575,               0.002575,               0.002575
                     77,                 2.3477,                  1.747,                 1.1806,                0.46503,                0.63494,                0.53505,                0.18527,                 2.3778,                 1.3649,                 1.1599,               0.002476,               0.002476,               0.002476
                     78,                 2.3528,                 1.7404,                 1.1801,                0.49878,                0.62887,                0.58438,                0.19605,                 2.3461,                 1.3747,                 1.1504,               0.002377,               0.002377,               0.002377
                     79,                  2.346,                 1.7316,                 1.1739,                0.50717,                 0.5889,                0.60157,                0.21315,                  2.338,                 1.3618,                 1.1447,               0.002278,               0.002278,               0.002278
                     80,                 2.3601,                 1.7226,                 1.1797,                0.44071,                0.58994,                0.52519,                0.16616,                 2.4843,                 1.4125,                 1.1921,               0.002179,               0.002179,               0.002179
                     81,                 2.3466,                 1.7378,                 1.1829,                0.45777,                0.67489,                0.56904,                0.19603,                 2.3513,                 1.3297,                  1.152,                0.00208,                0.00208,                0.00208
                     82,                 2.3253,                 1.6957,                 1.1789,                0.48196,                 0.6289,                0.57782,                0.19826,                 2.3671,                 1.3522,                 1.1542,               0.001981,               0.001981,               0.001981
                     83,                 2.3373,                 1.7231,                 1.1816,                0.48662,                0.60489,                 0.5572,                0.17656,                  2.472,                 1.3478,                 1.1825,               0.001882,               0.001882,               0.001882
                     84,                 2.3045,                  1.689,                 1.1623,                0.49997,                 0.6347,                0.59957,                0.20226,                 2.3509,                 1.3337,                 1.1488,               0.001783,               0.001783,               0.001783
                     85,                 2.2993,                 1.6558,                 1.1673,                 0.4969,                0.62989,                0.58764,                0.21145,                 2.2986,                 1.3238,                  1.138,               0.001684,               0.001684,               0.001684
                     86,                 2.2947,                 1.6731,                 1.1644,                0.49244,                0.61786,                0.56097,                  0.189,                  2.384,                 1.3353,                 1.1608,               0.001585,               0.001585,               0.001585
                     87,                 2.3073,                 1.6602,                 1.1797,                0.57021,                0.65006,                0.61712,                0.20004,                 2.3449,                 1.3433,                 1.1463,               0.001486,               0.001486,               0.001486
                     88,                 2.3014,                 1.6831,                 1.1706,                0.53935,                0.59432,                0.59607,                0.20684,                 2.3983,                 1.3596,                 1.1681,               0.001387,               0.001387,               0.001387
                     89,                 2.2882,                  1.669,                 1.1622,                0.53569,                0.64272,                0.60789,                0.21215,                 2.3311,                 1.3058,                 1.1404,               0.001288,               0.001288,               0.001288
                     90,                 2.2742,                 1.6421,                 1.1587,                0.48646,                0.60667,                 0.5778,                0.19544,                 2.3601,                 1.3473,                 1.1587,               0.001189,               0.001189,               0.001189
                     91,                 2.2596,                 1.6409,                 1.1599,                0.48211,                0.61465,                0.58974,                0.20239,                 2.3987,                 1.3213,                 1.1654,                0.00109,                0.00109,                0.00109
                     92,                 2.2709,                   1.65,                  1.168,                 0.4912,                0.60899,                0.59441,                0.20887,                 2.3101,                 1.3087,                 1.1401,               0.000991,               0.000991,               0.000991
                     93,                 2.2576,                 1.6338,                  1.159,                0.54205,                0.62806,                0.63803,                0.22242,                 2.3246,                 1.2661,                 1.1388,               0.000892,               0.000892,               0.000892
                     94,                 2.2428,                 1.6237,                 1.1479,                0.54652,                0.65366,                0.64574,                 0.2198,                 2.2992,                 1.2786,                 1.1351,               0.000793,               0.000793,               0.000793
                     95,                 2.2377,                 1.6168,                 1.1548,                0.53704,                0.65367,                0.65473,                0.22537,                 2.2683,                 1.2893,                 1.1285,               0.000694,               0.000694,               0.000694
                     96,                 2.2547,                 1.6256,                 1.1441,                0.57215,                 0.6806,                0.67171,                0.24226,                 2.2537,                  1.245,                 1.1256,               0.000595,               0.000595,               0.000595
                     97,                 2.2171,                 1.6011,                 1.1537,                0.53068,                0.63851,                0.63398,                0.22093,                 2.3051,                 1.2892,                 1.1381,               0.000496,               0.000496,               0.000496
                     98,                 2.2399,                 1.5975,                 1.1332,                0.53311,                0.65794,                0.66276,                0.23559,                  2.255,                 1.2499,                 1.1216,               0.000397,               0.000397,               0.000397
                     99,                 2.2439,                 1.6123,                 1.1408,                0.50652,                0.63782,                 0.6241,                0.22012,                 2.2882,                 1.2812,                 1.1264,               0.000298,               0.000298,               0.000298
